movieId,title,genres,
1352369,Gurotesuku (2009),Crime|Horror|Thriller,
1352824,Chloe (2009),Drama|Mystery|Thriller,
1352852,The Yes Men Fix the World (2009),Documentary|Comedy,
1356864,I'm Still Here (2010),Comedy|Drama|Music,
1359553,The Chameleon (2010),Biography|Drama|Thriller,
1360826,Rust (2010),Drama,
1360860,Darbareye Elly (2009),Drama|Mystery,
1361313,The Extra Man (2010),Comedy,
1361349,Nanga Parbat (2010),Biography|Drama,
1361835,Das letzte Schweigen (2010),Crime|Drama|Thriller,
1362058,Cockneys vs Zombies (2012),Comedy|Horror,
1364487,Postia pappi Jaakobille (2009),Drama,
1366344,The Sitter (2011),Comedy,
1366365,The Cold Light of Day (2012),Action|Thriller,
1366409,Miral (2010),Drama,
1368440,Branded (2012),Drama|Fantasy|Mystery,
1368491,Contracorriente (2009),Drama|Romance,
1369706,The Ward (2010),Horror|Thriller,
1371111,Cloud Atlas (2012),Drama|Mystery|Sci-Fi,
1371155,Made in Dagenham (2010),Biography|Comedy|Drama|History,
1372686,Coriolanus (2011),Drama|Thriller|War,
1373120,Ddongpari (2008),Crime|Drama,
1373149,Adventures of a Teenage Dragonslayer (2010),Adventure|Comedy|Family|Fantasy,
1373215,Recep Ivedik 2 (2009),Comedy,
1374985,Alois Nebel (2011),Animation|Drama,
1374992,Upside Down (2012),Drama|Fantasy|Romance|Sci-Fi,
1375666,Inception (2010),Action|Adventure|Mystery|Sci-Fi|Thriller,
1375670,Grown Ups (2010),Comedy,
1375789,Race 2 (2013),Action|Thriller|Crime|Drama,
1376168,Comedown (2012),Horror,
1376239,The Six Degrees of Helter Skelter (2009),Documentary|Crime,
1377575,Signs (2008),Short|Romance,
1379092,Oil City Confidential (2009),Documentary|Music,
1379177,The Disappearance of Alice Creed (2009),Crime|Thriller,
1379182,Kynodontas (2009),Drama,
1379222,La doppia ora (2009),Crime|Drama|Mystery|Romance|Thriller,
1379228,Naan Kadavul (2009),Action|Drama,
1381404,The Company You Keep (2012),Thriller,
1381418,You May Not Kiss the Bride (2011),Comedy|Romance,
1381505,Father of Invention (2010),Comedy|Drama,
1381512,Robo-geisha (2009),Action|Comedy|Sci-Fi,
1382725,La rafle (2010),Drama|History|War,
1384927,Death of a Superhero (2011),Animation|Drama,
1384929,Rokland (2011),Comedy|Drama|Fantasy|Romance,
1385826,The Adjustment Bureau (2011),Romance|Sci-Fi|Thriller,
1386588,The Other Guys (2010),Action|Comedy|Crime,
1386703,Total Recall (2012),Action|Adventure|Sci-Fi|Thriller,
1386932,Yip Man 2 (2010),Action|Biography|History,
1389096,Stand Up Guys (2012),Comedy|Crime,
1389127,Texas Killing Fields (2011),Crime|Drama|History|Thriller,
1389137,We Bought a Zoo (2011),Drama|Family,
1391137,Why Did I Get Married Too? (2010),Comedy|Romance,
1392170,The Hunger Games (2012),Action|Adventure|Sci-Fi|Thriller,
1392197,Marmaduke (2010),Comedy|Family,
1392888,Daniel & Ana (2009),Drama|Thriller,
1393020,Sex & Drugs & Rock & Roll (2010),Biography|Drama|Music,
1393742,Jesus Henry Christ (2012),Comedy,
1396218,Mr. Popper's Penguins (2011),Comedy,
1396226,Venuto al mondo (2012),Drama,
1397280,Taken 2 (2012),Action|Crime|Thriller,
1397495,Andrés no quiere dormir la siesta (2009),Drama,
1397514,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Family|Fantasy|Sci-Fi,
1398428,YellowBrickRoad (2010),Horror|Thriller,
1398991,De jueves a domingo (2012),Drama,
1398999,Earthling (2010),Sci-Fi,
1399103,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi,
1399683,Winter's Bone (2010),Drama|Mystery,
1401152,Unknown (2011),Action|Mystery|Thriller,
1401236,The Fields (2011),Drama|Horror|Mystery|Thriller,
1402488,Happy Feet Two (2011),Animation|Comedy|Family|Music,
1403177,Hesher (2010),Drama,
1403214,Paradies: Liebe (2012),Drama,
1403865,True Grit (2010),Adventure|Drama|Western,
1403981,Remember Me (2010),Drama|Romance,
1403988,The Romantics (2010),Comedy|Drama|Romance,
1404082,Tellement proches (2009),Comedy,
1405365,Celeste & Jesse Forever (2012),Comedy|Drama|Romance,
1405500,For Colored Girls (2010),Drama,
1405809,Lourdes (2009),Drama,
1405810,Mine vaganti (2010),Comedy|Drama|Romance,
1407061,Just Wright (2010),Comedy|Romance,
1407065,The Moth Diaries (2011),Horror,
1407084,Twelve (2010),Drama|Thriller,
1407927,180° South (2010),Documentary|Drama|Sport,
1408101,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi,
1409024,Men in Black 3 (2012),Action|Comedy|Sci-Fi,
1410051,Retreat (2011),Thriller,
1410063,Jin líng shí san chai (2011),Drama|History|War,
1411238,No Strings Attached (2011),Comedy|Romance,
1411276,Ice Castles (2010),Drama|Romance|Sport,
1411664,Bucky Larson: Born to Be a Star (2011),Comedy,
1411697,The Hangover Part II (2011),Comedy,
1411704,Hop (2011),Animation|Comedy|Family|Fantasy,
1412386,The Best Exotic Marigold Hotel (2011),Comedy|Drama,
1413527,Evil Things (2009),Horror,
1414378,Tracker (2010),Action|Adventure|Drama,
1414382,You Again (2010),Comedy|Romance,
1414465,Buraddo (2009),Action|Horror,
1415290,Syn Babilonu (2009),Drama,
1416336,Extinction: The G.M.O. Chronicles (2011),Drama|Horror,
1416801,Kill the Irishman (2011),Action|Crime|Drama|Thriller,
1417040,Une exécution ordinaire (2010),Drama|History,
1417075,In Darkness (2011),Drama|War,
1417108,Torrente 4 (2011),Action|Comedy|Crime,
1417592,Pearl Jam Twenty (2011),Documentary|Music,
1418646,Beneath Hill 60 (2010),Drama|History|War,
1418760,Tirza (2010),Drama,
1419318,Facing Ali (2009),Documentary|Sport,
1421051,Somewhere (2010),Drama,
1422020,Dog Pound (2010),Drama,
1422032,También la lluvia (2010),Drama|History,
1422136,A Lonely Place to Die (2011),Action|Adventure|Crime|Thriller,
1422800,Beneath the Dark (2010),Mystery|Thriller,
1423419,Pigeon: Impossible (2009),Animation|Short|Action|Comedy,
1423592,Kinatay (2009),Crime|Drama|Horror|Thriller,
1423894,Barney's Version (2010),Drama,
1423995,Stone (2010),Drama|Thriller,
1424003,The Infidel (2010),Comedy|Drama,
1424310,Chinese Zodiac (2012),Action|Adventure,
1424327,Einayim Petukhoth (2009),Drama,
1424381,Predators (2010),Action|Adventure|Sci-Fi|Thriller,
1424432,Senna (2010),Documentary|Biography|Sport,
1424797,J'ai tué ma mère (2009),Biography|Drama,
1425253,Shadow (2009),Horror,
1425933,Skeletons (2010),Comedy|Fantasy,
1426378,Kasi az gorbehaye irani khabar nadareh (2009),Drama|Music,
1426386,Lost Angels: Skid Row Is My Home (2010),Documentary,
1428538,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror,
1429313,Africa United (2010),Adventure|Comedy|Drama,
1429392,Small Town Murder Songs (2010),Crime|Thriller,
1430607,Arthur Christmas (2011),Animation|Comedy|Drama|Family,
1430615,Big Miracle (2012),Drama|Romance,
1430626,The Pirates! In an Adventure with Scientists! (2012),Animation|Adventure|Comedy|Family,
1431181,Another Year (2010),Comedy|Drama,
1432078,Chilgeup gongmuwon (2009),Action|Comedy|Romance,
1433108,Faster (2010),Action|Crime|Drama|Thriller,
1433207,The Details (2011),Comedy|Drama,
1433562,Vertige (2009),Adventure|Horror,
1433811,Disconnect (2012),Drama|Thriller,
1433813,Hubble 3D (2010),Documentary|Short,
1433822,The Apparition (2012),Horror|Thriller,
1433911,Pepperminta (2009),Drama,
1434435,Mother's Day (2010),Crime|Drama|Horror|Thriller,
1434618,Mandrill (2009),Action|Thriller,
1435513,Hysteria (2011),Comedy|Romance,
1436045,Jûsan-nin no shikaku (2010),Action|Adventure|Drama,
1436559,Love,,
1436562,Rio (2011),Animation|Adventure|Comedy|Family|Musical,
1437357,Faust (2011),Drama|Fantasy,
1437358,Mientras duermes (2011),Horror|Thriller,
1437366,Svinalängorna (2010),Drama,
1438173,Bait (2012),Action|Horror|Thriller,
1438176,Fright Night (2011),Comedy|Horror,
1438216,Oranges and Sunshine (2010),Drama|History,
1438254,Charlie St. Cloud (2010),Drama|Fantasy|Romance,
1438298,Guzaarish (2010),Comedy|Drama|Romance,
1438522,Gosa (2008),Horror|Thriller,
1438535,Film socialisme (2010),Drama,
1439527,Burden (2009),Short|Action|Sci-Fi,
1439572,Perfect Sense (2011),Drama|Romance|Sci-Fi,
1440129,Battleship (2012),Action|Adventure|Sci-Fi|Thriller|War,
1440161,A Little Bit of Heaven (2011),Comedy|Drama|Fantasy|Romance,
1440180,Goethe! (2010),Drama|Romance,
1440232,Les petits mouchoirs (2010),Comedy|Drama,
1440266,Pina (2011),Documentary,
1440292,Submarine (2010),Comedy|Drama|Romance,
1440345,This Must Be the Place (2011),Comedy|Drama,
1440379,Virginia (2010),Drama,
1440728,The American (2010),Crime|Drama,
1440732,Bel Ami (2012),Drama,
1440741,Do Começo ao Fim (2009),Drama|Romance,
1441326,Martha Marcy May Marlene (2011),Drama,
1441912,The Way (2010),Adventure|Comedy|Drama,
1441940,Broken (2012),Drama,
1441951,Quartet (2012),Comedy|Drama,
1441952,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance,
1441956,West Is West (2010),Comedy|Drama,
1442519,Le hérisson (2009),Drama,
1442583,Tum Milo Toh Sahi (2010),Comedy|Drama,
1446192,Rise of the Guardians (2012),Animation|Adventure|Family|Fantasy,
1446714,Prometheus (2012),Adventure|Mystery|Sci-Fi,
1447480,Bones (2010),Drama,
1447793,My Girlfriend's Boyfriend (2010),Comedy|Romance,
1447972,StreetDance 3D (2010),Drama|Music|Romance,
1448755,Killer Elite (2011),Action|Crime|Thriller,
1449379,Caught in the Crossfire (2010),Crime,
1450326,KickOff (2010),Comedy|Drama|Sport,
1452626,Hahaha (2010),Comedy|Drama|Romance,
1452628,Vanishing on 7th Street (2010),Horror|Mystery|Thriller,
1454029,The Help (2011),Drama,
1454099,Followed Home (2010),Horror,
1454505,Napapiirin sankarit (2010),Comedy|Drama|Romance,
1454523,Pa negre (2010),Drama,
1455151,La tête en friche (2010),Comedy|Drama,
1456060,Boy Wonder (2010),Action|Crime|Drama|Thriller,
1456472,Habemus Papam (2011),Comedy|Drama,
1456635,Goon (2011),Comedy|Sport,
1456661,Jing wu feng yun: Chen Zhen (2010),Action|Drama|History,
1456941,Tomorrow,,
1457765,The Haunting in Connecticut 2: Ghosts of Georgia (2013),Drama|Horror|Thriller,
1458175,The Next Three Days (2010),Crime|Drama|Romance|Thriller,
1458915,Tactical Force (2011),Action|Crime,
1459012,Crime d'amour (2010),Crime|Mystery|Thriller,
1459013,Uninhabited (2010),Horror|Thriller,
1460743,Jianyu (2010),Action,
1462041,Dream House (2011),Drama|Mystery|Thriller,
1462667,Autoreiji (2010),Crime|Drama,
1462757,Box of Shadows (2011),Horror|Sci-Fi|Thriller,
1462758,Buried (2010),Drama|Mystery|Thriller,
1462769,The Odd Life of Timothy Green (2012),Comedy|Drama|Fantasy,
1462900,Yi dai zong shi (2013),Action|Biography|Drama,
1464174,Big Mommas: Like Father,,
1464191,Decoding Annie Parker (2013),Drama,
1464540,I Am Number Four (2011),Drama|Fantasy|Sci-Fi|Thriller,
1464580,Stake Land (2010),Drama|Horror|Sci-Fi,
1465478,Die (2010),Thriller,
1465487,Heartbreaker (2010),Comedy|Romance,
1465505,Red White & Blue (2010),Drama|Horror|Mystery|Romance|Thriller,
1465519,The Wrath of Cain (2010),Action,
1465522,Tucker and Dale vs Evil (2010),Comedy|Horror,
1465533,Columbus Circle (2012),Crime|Mystery|Thriller,
1466072,William S. Burroughs: A Man Within (2010),Documentary,
1468381,Undocumented (2010),Horror,
1468829,Cherry Tree Lane (2010),Crime|Thriller,
1470021,Beautiful Wave (2011),Adventure|Drama,
1470023,MacGruber (2010),Action|Comedy,
1470827,Monsters (2010),Drama|Sci-Fi|Thriller,
1471275,Suckerpunch (2008),Short|Comedy,
1474276,Samâ uôzu (2009),Animation|Adventure|Comedy|Drama|Romance|Sci-Fi,
1477076,Saw 7 (2010),Crime|Horror,
1477109,Space Battleship Yamato (2010),Action|Adventure|Drama|Sci-Fi,
1477715,This Is It (2009),Documentary|Music,
1477837,Cedar Rapids (2011),Comedy,
1477855,Hyde Park on Hudson (2012),Biography|Comedy|Drama|History,
1478338,Bridesmaids (2011),Comedy|Romance,
1478964,Attack the Block (2011),Action|Comedy|Sci-Fi,
1479269,L'autre monde (2010),Drama,
1479320,Oka! (2011),Drama,
1480656,Cosmopolis (2012),Drama,
1480658,Eddie: The Sleepwalking Cannibal (2012),Comedy|Horror,
1481572,Happythankyoumoreplease (2010),Comedy|Drama|Romance,
1481576,The Genesis Code (2010),Drama,
1482459,The Lorax (2012),Animation|Comedy|Family|Fantasy,
1483013,Oblivion (2013),Action|Adventure|Sci-Fi|Thriller,
1483753,Till det som är vackert (2009),Drama,
1483756,The Trouble with Bliss (2011),Comedy|Drama,
1483797,Redline (2009),Animation|Action|Sci-Fi|Sport,
1483831,Lebanon (2009),Drama|War,
1486185,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,
1486192,The Raven (2012),Mystery|Thriller,
1486193,5 Days of War (2011),Action|Drama|War,
1486616,Craigslist Joe (2012),Documentary|Adventure,
1486670,F (2010),Horror|Thriller,
1488163,Trash Humpers (2009),Drama,
1488181,Zambezia (2012),Animation|Adventure|Comedy|Family,
1488555,The Change-Up (2011),Comedy,
1490602,Children of God (2010),Drama,
1490637,Dive! (2010),Documentary|Short|Family,
1491044,The Iceman (2012),Crime|Drama|Thriller,
1492849,Garbage (2013),Comedy|Drama,
1492959,Lifted (2010),Drama,
1493157,Nature Calls (2012),Comedy,
1495776,Germ (2013),Action|Drama|Horror|Sci-Fi,
1496025,Underworld: Awakening (2012),Action|Fantasy|Horror,
1496422,The Paperboy (2012),Thriller,
1497874,Cold Weather (2010),Comedy|Drama|Mystery,
1497880,Tropicália (2012),Documentary,
1498569,Restless (2011),Drama|Romance,
1499201,Anjaana Anjaani (2010),Comedy|Drama|Musical|Romance,
1499658,Horrible Bosses (2011),Comedy|Crime,
1499666,Kimssi pyoryugi (2009),Comedy|Drama|Romance,
1500512,Private Romeo (2011),Drama,
1502404,Drive Angry (2011),Action|Crime|Fantasy|Thriller,
1502417,Assassins Run (2013),Action|Crime|Thriller,
1502420,Swinging with the Finkels (2011),Comedy|Romance,
1503774,Genius Within: The Inner Life of Glenn Gould (2009),Documentary|Biography|Music,
1504320,The King's Speech (2010),Biography|Drama|History,
1504403,Husk (2011),Drama|Horror|Thriller,
1504508,Yelling to the Sky (2011),Drama,
1506999,Haywire (2011),Action|Thriller,
1507563,Dark Tide (2012),Adventure|Drama|Thriller,
1508259,Dhara (2008),Drama|Romance,
1508661,Dead Hooker in a Trunk (2009),Action|Horror|Mystery|Thriller,
1508675,Le Havre (2011),Comedy|Drama,
1509767,The Three Musketeers (2011),Action|Adventure|Comedy|Romance,
1509787,A Bag of Hammers (2011),Comedy|Drama,
1509803,Griff the Invisible (2010),Comedy|Drama|Romance,
1510686,Breaking the Girls (2012),Crime|Thriller,
1510906,Third Star (2010),Drama,
1512201,Gui tu lie che (2009),Documentary|Drama,
1512235,Super (2010),Action|Comedy|Drama,
1512685,Los ojos de Julia (2010),Horror|Mystery|Thriller,
1513713,Baska dilde ask (2009),Drama,
1515091,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Crime|Mystery|Thriller,
1515199,Fertile Ground (2011),Horror,
1515863,Lost Memories (2009),Short|Drama,
1516002,A Beginner's Guide to Endings (2010),Comedy|Drama,
1517177,3 (2010),Comedy|Drama|Romance,
1517252,Sweetgrass (2009),Documentary|Adventure|Western,
1517260,The Host (2013),Sci-Fi|Thriller,
1517489,Spy Kids: All the Time in the World in 4D (2011),Action|Adventure|Comedy|Family|Sci-Fi,
1518812,Meek's Cutoff (2010),Drama|Western,
1520405,The Chase (2009),Short|Crime|Drama|Thriller,
1521197,Anonymous (2011),Drama|History|Thriller,
1522250,Prometeo Deportado (2009),Comedy|Drama,
1523479,Io & Marilyn (2009),Comedy|Fantasy,
1524134,Orcs! (2011),Action|Comedy|Fantasy|Horror,
1524137,Contraband (2012),Action|Crime|Drama|Thriller,
1524553,Kóngavegur (2010),Comedy|Drama,
1525366,Grabbers (2012),Comedy|Horror|Sci-Fi|Thriller,
1525835,Gantz (2010),Action|Horror|Sci-Fi,
1525838,Gun Hill Road (2011),Drama,
1525890,The Caller (2011),Mystery|Thriller,
1525898,The Space Between (2010),Drama,
1526578,Ao,,
1527186,Melancholia (2011),Drama|Sci-Fi,
1527788,Ajeossi (2010),Action|Crime|Thriller,
1528312,Route Irish (2010),Action|Drama|Thriller,
1528718,Born to Raise Hell (2010),Action|Thriller,
1528734,Food Matters (2008),Documentary,
1528769,Kommandør Treholt & ninjatroppen (2010),Action|Comedy,
1529231,Al-ins wal jinn (1985),Drama|Fantasy|Horror,
1529235,Benvenuti al sud (2010),Comedy,
1529252,El hombre de al lado (2009),Comedy|Drama,
1529292,Das Ende ist mein Anfang (2010),Drama|Biography,
1529559,Hotel Lux (2011),Comedy,
1529569,De vrais mensonges (2010),Comedy|Romance,
1529572,Trust (2010),Drama|Thriller,
1529666,Trek Nation (2010),Documentary,
1530983,Red Hill (2010),Thriller|Western,
1531663,Everything Must Go (2010),Comedy|Drama,
1531901,Byzantium (2012),Drama|Fantasy|Thriller,
1532503,Beginners (2010),Comedy|Drama|Romance,
1532945,Dzi Croquettes (2009),Documentary|Biography|Drama|Music|Musical,
1532958,Battle of the Year: The Dream Team (2013),,
1533013,Beautiful Boy (2010),Drama,
1533053,Is It Just Me? (2010),Comedy|Romance,
1533084,The Traveler (2010),Horror|Thriller,
1533817,Stomp the Yard 2: Homecoming (2010),Drama,
1533818,L'homme qui voulait vivre sa vie (2010),Drama,
1534470,My Dog: An Unconditional Love Story (2009),Documentary,
1535020,Peraanmai (2009),Action|Adventure|Drama,
1535101,Killing Bono (2011),Comedy|Music,
1535105,Selling God (2009),Documentary,
1535438,Hope Springs (2012),Comedy|Drama|Romance,
1535612,The Son of No One (2011),Crime|Drama|Thriller,
1535616,The Divide (2011),Drama|Sci-Fi|Thriller,
1535970,The Ledge (2011),Drama|Thriller,
1536044,Paranormal Activity 2 (2010),Horror,
1536410,Faces in the Crowd (2011),Crime|Drama|Mystery|Thriller,
1536440,Stuck Between Stations (2011),Comedy|Drama|Romance,
1540005,CLONED: The Recreator Chronicles (2012),Drama|Sci-Fi|Thriller,
1540074,There Once was an Island: Te Henua e Nnoho (2010),Documentary,
1540128,Playing for Keeps (2012),Comedy|Romance,
1540133,The Guard (2011),Comedy|Crime|Thriller,
1540761,Amphibious 3D (2010),Horror,
1540767,Apartment 1303 3D (2012),Horror,
1541160,Flypaper (2011),Comedy|Crime,
1541613,Anadolu'nun kayip sarkilari (2010),Documentary|Musical,
1541874,Love (2011),Drama|Sci-Fi,
1542344,127 Hours (2010),Adventure|Biography|Drama|Thriller,
1543573,No Justice (2009),Short|Drama,
1545103,Rush: Beyond the Lighted Stage (2010),Documentary|Music,
1545106,Vamps (2012),Comedy|Horror|Romance,
1545315,Needle (2010),Horror|Mystery|Thriller,
1545328,Whole Lotta Sole (2011),Comedy|Drama,
1545759,À bout portant (2010),Action|Crime|Thriller,
1546420,The Kane Files: Life of Trial (2010),Action,
1546653,Det røde kapel (2009),Documentary|Comedy,
1547084,El páramo (2011),Horror|Thriller,
1547234,Premium Rush (2012),Action|Thriller,
1548542,Bornova Bornova (2009),Drama,
1549572,Another Earth (2011),Drama|Sci-Fi,
1549587,Perfidia (2009),Drama,
1549589,Elles (2011),Drama,
1549920,The Last Stand (2013),Action|Crime|Thriller,
1550312,Café de Flore (2011),Drama|Romance,
1550524,White Irish Drinkers (2010),Drama,
1550557,OC87: The Obsessive Compulsive,," Asperger's Movie (2010),Documentary|Biography"
1551630,Pawn (2013),Crime|Thriller,
1554091,A Better Life (2011),Drama,
1554414,The Dish & the Spoon (2011),Comedy|Drama|Romance,
1554523,Shan zha shu zhi lian (2010),Drama|Romance,
1555064,Country Strong (2010),Drama|Music,
1555093,The Seasoning House (2012),Horror|Thriller,
1555149,Tropa de Elite 2 - O Inimigo Agora É Outro (2010),Action|Crime|Drama|Thriller,
1555218,Marécages (2011),Drama,
1556190,Nostalgia de la luz (2010),Documentary|Drama,
1556243,Hypnotisören (2012),Crime|Drama|Thriller,
1558250,GasLand (2010),Documentary,
1558877,Vavien (2009),Comedy|Drama|Thriller,
1559033,Prowl (2010),Horror,
1559348,La sangre y la lluvia (2009),Drama,
1559547,Beautiful Creatures (2013),Drama|Fantasy|Romance,
1559549,Restrepo (2010),Documentary|War,
1560139,Boy (2010),Comedy|Drama,
1560747,The Master (2012),Drama,
1560970,Neds (2010),Drama,
1560985,The Devil Inside (2012),Horror,
1561768,Essential Killing (2010),Thriller|War,
1562568,Higher Ground (2011),Drama,
1562849,Division III: Football's Finest (2011),Comedy|Romance|Sport,
1562872,Zindagi Na Milegi Dobara (2011),Adventure|Comedy|Drama|Romance,
1563738,One Day (2011),Drama|Romance,
1564349,Dolphin Tale (2011),Drama|Family,
1564367,Just Go with It (2011),Comedy|Romance,
1564585,Skyline (2010),Action|Sci-Fi|Thriller,
1565032,Nae sa-rang nae gyeol-ae (2009),Drama,
1565958,Les émotifs anonymes (2010),Comedy|Romance,
1565995,Tlatelolco (2013),Drama,
1566501,For Greater Glory: The True Story of Cristiada (2012),Drama|History|War,
1566648,Waiting for Superman (2010),Documentary,
1567233,Forks Over Knives (2011),Documentary,
1567448,Yahsi Bati (2010),Comedy|Western,
1567609,Get the Gringo (2012),Action|Crime|Drama|Thriller,
1568150,Joan Rivers: A Piece of Work (2010),Documentary|Biography|Comedy,
1568335,Jean-Michel Basquiat: The Radiant Child (2010),Documentary,
1568337,Loosies (2011),Comedy|Crime|Drama|Romance,
1568338,Man on a Ledge (2012),Action|Crime|Thriller,
1568341,Some Guy Who Kills People (2011),Comedy|Horror|Thriller,
1568346,The Girl with the Dragon Tattoo (2011),Crime|Drama|Mystery|Thriller,
1568911,War Horse (2011),Drama|War,
1568921,Kari-gurashi no Arietti (2010),Animation|Adventure|Family|Fantasy,
1568929,The Mooring (2012),Horror|Thriller,
1569364,Chernaya Molniya (2009),Action|Sci-Fi|Thriller,
1570577,Ensemble,,
1570583,For Ellen (2012),Drama,
1570728,Crazy,,
1570989,Tiny Furniture (2010),Comedy|Drama,
1571222,A Dangerous Method (2011),Biography|Drama|Thriller,
1572008,A Nanny for Christmas (2010),Comedy,
1572315,Texas Chainsaw 3D (2013),Horror|Thriller,
1572491,Balada triste de trompeta (2010),Comedy|Drama,
1572502,Late Bloomers (2011),Drama,
1575694,The Hit List (2011),Action|Thriller,
1576440,Good Neighbours (2010),Drama|Thriller,
1577052,Goats (2012),Comedy,
1577055,Maskerade (2010),Horror,
1577061,Recep Ivedik 3 (2010),Comedy,
1578275,The Dilemma (2011),Comedy|Drama,
1578882,Elephant White (2011),Action|Crime|Thriller,
1579232,Freerunner (2011),Action,
1579361,Chasing Ice (2012),Documentary|Biography,
1580426,Repeaters (2010),Action|Crime|Drama|Sci-Fi|Thriller,
1581835,Daydream Nation (2010),Drama|Romance,
1581839,Zombie Undead (2010),Horror,
1582196,Big Fat Gypsy Gangster (2011),Comedy|Crime,
1582248,Puncture (2011),Drama,
1582271,The Good Doctor (2011),Drama|Thriller,
1582507,House at the End of the Street (2012),Horror|Thriller,
1583356,Rammbock: Berlin Undead (2010),Horror|Thriller,
1583420,Larry Crowne (2011),Comedy|Drama|Romance,
1583421,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller,
1584016,Catfish (2010),Documentary|Mystery,
1584813,Reindeerspotting - pako Joulumaasta (2010),Documentary,
1586001,Veda (2010),Biography|Drama|History|War,
1586265,What to Expect When You're Expecting (2012),Comedy|Drama|Romance,
1586752,Machine Gun Preacher (2011),Action|Biography|Crime|Drama,
1587263,Romantik komedi (2010),Comedy|Romance,
1587411,I,,
1587427,The Cost of Love (2011),Comedy|Drama,
1587707,Exit Through the Gift Shop (2010),Documentary|Comedy,
1588170,Akmareul boatda (2010),Crime|Drama|Thriller,
1588173,Warm Bodies (2013),Comedy|Horror|Romance,
1588334,Jeff,,
1588886,Greystone Park (2012),Horror,
1589427,Ev (2010),Drama|Thriller,
1590089,Kokuhaku (2010),Drama|Mystery|Thriller,
1590796,Sentô shôjo: Chi no tekkamen densetsu (2010),Comedy|Fantasy|Horror|Thriller,
1590950,Age of Heroes (2011),Action|Adventure|Thriller|War,
1591095,Insidious (2010),Horror|Thriller,
1591479,Act of Valor (2012),Action|Adventure|Thriller|War,
1592281,Take This Waltz (2011),Comedy|Drama,
1592303,Yüregine sor (2010),Romance,
1592521,Primos (2011),Comedy,
1592525,Lockout (2012),Action|Thriller|Sci-Fi,
1592527,The Black Power Mixtape 1967-1975 (2011),Documentary,
1592873,LOL (2012),Comedy|Drama|Romance,
1594503,L'âge de raison (2010),Comedy|Romance,
1594534,Sans laisser de traces (2010),Crime|Drama|Thriller,
1594562,The Innkeepers (2011),Horror|Thriller,
1595366,O chyom govoryat muzhchiny (2010),Comedy,
1595656,To the Wonder (2012),Drama|Romance,
1595833,Babycall (2011),Horror|Thriller,
1596343,Fast Five (2011),Action|Crime|Thriller,
1596346,Soul Surfer (2011),Biography|Drama|Sport,
1596350,This Means War (2012),Comedy|Action|Romance,
1596365,The Woman in Black (2012),Drama|Horror|Thriller,
1597522,Astérix et Obélix: Au service de Sa Majesté (2012),Adventure|Comedy|Family,
1598496,Fyra år till (2010),Comedy|Drama,
1598778,Contagion (2011),Drama|Sci-Fi|Thriller,
1598822,New Year's Eve (2011),Comedy|Romance,
1598828,One for the Money (2012),Action|Comedy|Crime|Romance|Thriller,
1598873,Cleanskin (2012),Crime|Drama|Thriller,
1599348,Safe House (2012),Action|Crime|Mystery|Thriller,
1599975,La princesse de Montpensier (2010),Action|Drama|History|Romance,
1600195,Abduction (2011),Action|Drama|Mystery|Thriller,
1600428,No et moi (2010),Drama,
1600524,Les amours imaginaires (2010),Drama,
1601475,Seconds Apart (2011),Horror|Thriller,
1601913,The Grey (2011),Action|Adventure|Drama|Thriller,
1602098,Albert Nobbs (2011),Drama,
1602472,2 Days in New York (2012),Comedy,
1602476,Badmaa$h Company (2010),Comedy|Crime|Drama,
1602613,Only God Forgives (2013),Crime|Drama|Thriller,
1602617,The Corridor (2010),Horror|Thriller,
1602620,Amour (2012),Drama|Romance,
1603257,ATM (2012),Horror|Thriller,
1604171,Prom (2011),Comedy|Drama,
1605630,American Reunion (2012),Comedy,
1605769,Le moine (2011),Drama|Mystery|Thriller,
1605777,La femme du Vème (2011),Drama|Mystery|Thriller,
1605782,Comic-Con Episode IV: A Fan's Hope (2011),Documentary,
1605783,Midnight in Paris (2011),Comedy|Fantasy|Romance,
1606180,That's What I Am (2011),Comedy|Drama,
1606339,Sushi Girl (2012),Crime|Thriller,
1606376,Avan Ivan (2011),Comedy|Drama,
1606378,A Good Day to Die Hard (2013),Action|Crime|Thriller,
1606384,Mai wei (2011),Action|Drama|History|War,
1606389,The Vow (2012),Drama|Romance,
1606392,Win Win (2011),Comedy|Drama|Sport,
1607583,Shut Up and Kiss Me (2010),Comedy|Romance,
1608368,House Hunting (2013),Thriller,
1609479,Better Living Through Chemistry (2013),Comedy|Drama,
1610518,Thorne: Sleepyhead (2010),Crime|Drama|Mystery|Thriller,
1610996,Absentia (2011),Drama|Horror|Mystery,
1611211,Vincent will Meer (2010),Drama,
1611224,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller,
1611990,Man on a Mission: Richard Garriott's Road to the Stars (2010),Documentary,
